airquality, clear, red, green, blue, illuminance, timestamp
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:24:35.480781+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:24:45.501999+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:24:55.523084+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:25:05.544193+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:25:15.565261+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:25:25.586379+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:25:35.608253+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:25:45.629511+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:25:55.649756+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:26:05.669046+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:26:15.690288+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-21 01:26:25.711694+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:26:35.732842+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:26:45.754117+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:26:55.769629+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:27:05.791136+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:27:15.812256+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:27:25.827733+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-21 01:27:35.848985+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:27:45.870322+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-21 01:27:55.887765+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:28:05.909221+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:28:15.930609+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:28:25.951911+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:28:35.967727+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:28:45.988949+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:28:56.008545+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:29:06.029997+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:29:16.051297+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:29:26.072489+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:29:36.093624+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:29:46.115315+05:30
