airquality,temperature,humidity,clear,red,green,blue,illuminance,time,steps,quality
4140,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:32:17,11249,75
4141,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:32:27,11249,75
4142,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:32:37,11249,75
4143,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:32:47,11249,75
4144,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:32:57,11249,75
4145,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:33:07,11249,75
4146,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:33:17,11249,75
4147,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:33:27,11249,75
4148,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:33:37,11249,75
4149,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:33:47,11249,75
4150,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:33:57,11249,75
4151,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:34:07,11249,75
4152,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:34:17,11249,75
4153,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:34:27,11249,75
4154,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:34:37,11249,75
4155,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:34:47,11249,75
4156,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:34:57,11249,75
4157,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:35:07,11249,75
4158,379.68,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:35:17,11249,75
4159,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:35:27,11249,75
4160,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:35:38,11249,75
4161,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:35:48,11249,75
4162,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:35:58,11249,75
4163,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:36:08,11249,75
4164,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:36:18,11249,75
4165,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:36:28,11249,75
4166,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:36:38,11249,75
4167,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:36:48,11249,75
4168,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:36:58,11249,75
4169,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:37:08,11249,75
4170,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:37:18,11249,75
4171,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:37:28,11249,75
4172,379.68,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:37:38,11249,75
4173,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:37:48,11249,75
4174,379.68,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:37:58,11249,75
4175,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:38:08,11249,75
4176,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:38:18,11249,75
4177,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:38:28,11249,75
4178,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:38:38,11249,75
4179,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:38:48,11249,75
4180,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:38:58,11249,75
4181,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:39:08,11249,75
4182,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:39:18,11249,75
4183,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:39:28,11249,75
4184,383.63,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:39:38,11249,75
4185,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:39:48,11249,75
4186,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:39:58,11249,75
4187,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:40:08,11249,75
4188,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:40:18,11249,75
4189,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:40:28,11249,75
4190,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:40:38,11249,75
4191,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:40:48,11249,75
4192,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:40:58,11249,75
4193,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:41:09,11249,75
4194,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:41:19,11249,75
4195,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:41:29,11249,75
4196,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:41:39,11249,75
4197,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:41:49,11249,75
4198,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:41:59,11249,75
4199,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:42:09,11249,75
4200,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:42:19,11249,75
4201,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:42:29,11249,75
4202,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:42:39,11249,75
4203,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:42:49,11249,75
4204,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:42:59,11249,75
4205,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:43:09,11249,75
4206,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:43:19,11249,75
4207,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:43:29,11249,75
4208,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:43:39,11249,75
4209,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:43:49,11249,75
4210,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:43:59,11249,75
4211,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:44:09,11249,75
4212,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:44:19,11249,75
4213,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:44:29,11249,75
4214,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:44:39,11249,75
4215,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:44:49,11249,75
4216,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:44:59,11249,75
4217,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:45:09,11249,75
4218,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:45:19,11249,75
4219,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:45:29,11249,75
4220,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:45:39,11249,75
4221,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:45:49,11249,75
4222,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:45:59,11249,75
4223,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:46:09,11249,75
4224,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:46:19,11249,75
4225,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:46:29,11249,75
4226,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:46:39,11249,75
4227,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:46:50,11249,75
4228,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:47:00,11249,75
4229,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:47:10,11249,75
4230,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:47:20,11249,75
4231,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:47:30,11249,75
4232,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:47:40,11249,75
4233,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:47:50,11249,75
4234,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:48:00,11249,75
4235,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:48:10,11249,75
4236,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:48:20,11249,75
4237,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:48:30,11249,75
4238,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:48:40,11249,75
4239,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:48:50,11249,75
4240,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:49:00,11249,75
4241,379.68,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:49:10,11249,75
4242,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:49:20,11249,75
4243,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:49:30,11249,75
4244,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:49:40,11249,75
4245,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:49:50,11249,75
4246,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:50:00,11249,75
4247,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:50:10,11249,75
4248,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:50:20,11249,75
4249,383.63,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:50:30,11249,75
4250,379.68,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:50:40,11249,75
4251,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:50:50,11249,75
4252,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:51:01,11249,75
4253,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:51:11,11249,75
4254,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:51:21,11249,75
4255,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:51:31,11249,75
4256,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:51:41,11249,75
4257,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:51:51,11249,75
4258,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:52:01,11249,75
4259,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:52:11,11249,75
4260,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:52:21,11249,75
4261,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:52:31,11249,75
4262,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:52:41,11249,75
4263,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:52:51,11249,75
4264,379.68,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:53:01,11249,75
4265,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:53:11,11249,75
4266,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:53:21,11249,75
4267,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:53:31,11249,75
4268,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:53:41,11249,75
4269,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:53:51,11249,75
4270,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:54:01,11249,75
4271,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:54:11,11249,75
4272,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:54:21,11249,75
4273,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:54:31,11249,75
4274,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:54:41,11249,75
4275,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:54:51,11249,75
4276,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:55:01,11249,75
4277,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:55:11,11249,75
4278,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:55:21,11249,75
4279,382.31,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:55:31,11249,75
4280,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:55:41,11249,75
4281,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:55:51,11249,75
4282,380.99,29.0,58.0,0,0,0,0,0.0,2017-03-28 05:56:01,11249,75
4283,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:56:12,11249,75
4284,380.99,28.0,59.0,0,0,0,0,0.0,2017-03-28 05:56:22,11249,75
4285,382.31,28.0,59.0,1,0,0,0,0.0,2017-03-28 05:56:32,11249,75
4286,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:56:42,11249,75
4287,379.68,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:56:52,11249,75
4288,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:57:02,11249,75
4289,382.31,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:57:12,11249,75
4290,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:57:22,11249,75
4291,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:57:32,11249,75
4292,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:57:42,11249,75
4293,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:57:52,11249,75
4294,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:58:02,11249,75
4295,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:58:12,11249,75
4296,382.31,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:58:22,11249,75
4297,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:58:32,11249,75
4298,379.68,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:58:42,11249,75
4299,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:58:52,11249,75
4300,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:59:02,11249,75
4301,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:59:12,11249,75
4302,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:59:22,11249,75
4303,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:59:32,11249,75
4304,382.31,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:59:42,11249,75
4305,382.31,29.0,58.0,1,0,0,0,0.0,2017-03-28 05:59:52,11249,75
4306,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 06:00:02,11249,75
4307,382.31,29.0,58.0,1,0,0,0,0.0,2017-03-28 06:00:12,11249,75
4308,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 06:00:22,11249,75
4309,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 06:00:32,11249,75
4310,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 06:00:42,11249,75
4311,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 06:00:52,11249,75
4312,380.99,29.0,58.0,1,0,0,0,0.0,2017-03-28 06:01:02,11249,75
4313,382.31,29.0,58.0,1,0,0,0,0.0,2017-03-28 06:01:12,11249,75
4314,379.68,29.0,58.0,1,1,0,1,-1.05657,2017-03-28 06:01:22,11249,75
4315,380.99,29.0,58.0,1,1,0,1,-1.05657,2017-03-28 06:01:33,11249,75
4316,382.31,29.0,58.0,1,1,0,1,-1.05657,2017-03-28 06:01:43,11249,75
4317,380.99,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:01:53,11249,75
4318,383.63,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:02:03,11249,75
4319,380.99,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:02:13,11249,75
4320,382.31,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:02:23,11249,75
4321,380.99,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:02:33,11249,75
4322,382.31,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:02:43,11249,75
4323,382.31,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:02:53,11249,75
4324,380.99,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:03:03,11249,75
4325,380.99,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:03:13,11249,75
4326,380.99,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:03:23,11249,75
4327,379.68,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:03:33,11249,75
4328,380.99,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:03:43,11249,75
4329,382.31,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:03:53,11249,75
4330,382.31,29.0,58.0,2,1,1,1,0.5218,2017-03-28 06:04:03,11249,75
4331,380.99,29.0,58.0,3,1,1,1,0.5218,2017-03-28 06:04:13,11249,75
4332,380.99,29.0,58.0,3,1,1,1,0.5218,2017-03-28 06:04:23,11249,75
4333,380.99,29.0,58.0,3,1,1,1,0.5218,2017-03-28 06:04:33,11249,75
4334,382.31,29.0,58.0,3,1,1,1,0.5218,2017-03-28 06:04:43,11249,75
4335,382.31,29.0,58.0,3,1,1,1,0.5218,2017-03-28 06:04:53,11249,75
4336,380.99,29.0,58.0,3,1,1,1,0.5218,2017-03-28 06:05:03,11249,75
4337,380.99,29.0,58.0,3,1,1,1,0.5218,2017-03-28 06:05:13,11249,75
4338,380.99,29.0,58.0,3,1,1,1,0.5218,2017-03-28 06:05:23,11249,75
4339,380.99,29.0,58.0,4,1,1,2,-0.21011,2017-03-28 06:05:33,11249,75
4340,379.68,29.0,58.0,4,1,1,2,-0.21011,2017-03-28 06:05:43,11249,75
4341,380.99,28.0,59.0,4,1,1,2,-0.21011,2017-03-28 06:05:53,11249,75
4342,380.99,29.0,58.0,4,2,2,2,1.0436,2017-03-28 06:06:03,11249,75
4343,380.99,29.0,58.0,4,2,2,2,1.0436,2017-03-28 06:06:13,11249,75
4344,382.31,28.0,59.0,4,2,2,2,1.0436,2017-03-28 06:06:23,11249,75
4345,382.31,28.0,59.0,5,2,2,2,1.0436,2017-03-28 06:06:33,11249,75
4346,382.31,29.0,58.0,5,2,2,2,1.0436,2017-03-28 06:06:43,11249,75
4347,382.31,28.0,59.0,5,2,2,2,1.0436,2017-03-28 06:06:54,11249,75
4348,380.99,28.0,59.0,5,2,2,2,1.0436,2017-03-28 06:07:04,11249,75
4349,382.31,28.0,59.0,5,2,2,2,1.0436,2017-03-28 06:07:14,11249,75
4350,380.99,28.0,59.0,6,2,2,3,0.31169,2017-03-28 06:07:24,11249,75
4351,382.31,28.0,59.0,6,2,2,3,0.31169,2017-03-28 06:07:34,11249,75
4352,380.99,28.0,59.0,6,2,2,3,0.31169,2017-03-28 06:07:44,11249,75
4353,380.99,28.0,59.0,7,3,3,3,1.5654,2017-03-28 06:07:54,11249,75
4354,382.31,28.0,59.0,7,3,3,3,1.5654,2017-03-28 06:08:04,11249,75
4355,380.99,28.0,59.0,7,3,3,3,1.5654,2017-03-28 06:08:14,11249,75
4356,382.31,28.0,59.0,8,3,3,3,1.5654,2017-03-28 06:08:24,11249,75
4357,380.99,28.0,59.0,8,3,3,4,0.83349,2017-03-28 06:08:34,11249,75
4358,380.99,28.0,59.0,8,3,3,4,0.83349,2017-03-28 06:08:44,11249,75
4359,382.31,28.0,59.0,9,4,3,4,0.50883,2017-03-28 06:08:54,11249,75
4360,382.31,28.0,59.0,9,4,4,4,2.0872,2017-03-28 06:09:04,11249,75
4361,380.99,28.0,59.0,10,4,4,4,2.0872,2017-03-28 06:09:14,11249,75
4362,382.31,28.0,59.0,10,4,4,5,1.3552899999999999,2017-03-28 06:09:24,11249,75
4363,382.31,28.0,59.0,11,5,4,5,1.03063,2017-03-28 06:09:34,11249,75
4364,380.99,28.0,59.0,11,5,5,5,2.609,2017-03-28 06:09:44,11249,75
4365,382.31,28.0,59.0,12,5,5,5,2.609,2017-03-28 06:09:54,11249,75
4366,379.68,28.0,59.0,13,5,5,6,1.8770900000000001,2017-03-28 06:10:04,11249,75
4367,382.31,28.0,59.0,13,6,5,6,1.55243,2017-03-28 06:10:14,11249,75
4368,380.99,28.0,59.0,14,6,6,6,3.1308,2017-03-28 06:10:24,11249,75
4369,380.99,28.0,59.0,14,6,6,7,2.39889,2017-03-28 06:10:34,11249,75
4370,382.31,28.0,59.0,15,7,6,7,2.07423,2017-03-28 06:10:44,11249,75
4371,382.31,28.0,59.0,16,7,6,7,2.07423,2017-03-28 06:10:54,11249,75
4372,380.99,28.0,59.0,17,7,7,8,2.92069,2017-03-28 06:11:04,11249,75
4373,382.31,28.0,59.0,17,8,7,8,2.59603,2017-03-28 06:11:14,11249,75
4374,380.99,28.0,59.0,18,8,7,8,2.59603,2017-03-28 06:11:24,11249,75
4375,382.31,28.0,59.0,19,8,8,9,3.4424900000000003,2017-03-28 06:11:34,11249,75
4376,380.99,28.0,59.0,20,9,8,9,3.11783,2017-03-28 06:11:44,11249,75
4377,380.99,28.0,59.0,21,9,9,10,3.96429,2017-03-28 06:11:54,11249,75
4378,380.99,28.0,59.0,22,10,9,10,3.6396300000000004,2017-03-28 06:12:04,11249,75
4379,382.31,28.0,59.0,23,10,9,11,2.90772,2017-03-28 06:12:14,11249,75
4380,380.99,28.0,59.0,24,11,10,11,4.16143,2017-03-28 06:12:25,11249,75
4381,382.31,28.0,59.0,25,11,10,11,4.16143,2017-03-28 06:12:35,11249,75
4382,380.99,28.0,59.0,26,12,11,12,4.68323,2017-03-28 06:12:45,11249,75
4383,382.31,28.0,59.0,27,12,11,12,4.68323,2017-03-28 06:12:55,11249,75
4384,382.31,28.0,59.0,28,13,12,13,5.205030000000001,2017-03-28 06:13:05,11249,75
4385,382.31,28.0,59.0,30,13,12,14,4.47312,2017-03-28 06:13:15,11249,75
4386,379.68,28.0,59.0,31,14,13,14,5.7268300000000005,2017-03-28 06:13:25,11249,75
4387,382.31,28.0,59.0,32,14,13,15,4.99492,2017-03-28 06:13:35,11249,75
4388,382.31,28.0,59.0,33,15,14,15,6.24863,2017-03-28 06:13:45,11249,75
4389,380.99,28.0,59.0,35,15,14,16,5.516719999999999,2017-03-28 06:13:55,11249,75
4390,380.99,28.0,59.0,36,16,15,16,6.77043,2017-03-28 06:14:05,11249,75
4391,379.68,28.0,59.0,38,17,15,17,5.7138599999999995,2017-03-28 06:14:15,11249,75
4392,380.99,28.0,59.0,39,17,16,18,6.56032,2017-03-28 06:14:25,11249,75
4393,382.31,28.0,59.0,41,18,17,19,7.08212,2017-03-28 06:14:35,11249,75
4394,382.31,28.0,59.0,43,19,17,19,6.757460000000001,2017-03-28 06:14:45,11249,75
4395,380.99,28.0,59.0,44,19,18,20,7.60392,2017-03-28 06:14:55,11249,75
4396,383.63,28.0,59.0,46,20,19,21,8.12572,2017-03-28 06:15:05,11249,75
4397,382.31,28.0,59.0,48,21,20,22,8.64752,2017-03-28 06:15:15,11249,75
4398,380.99,28.0,59.0,50,22,21,23,9.169319999999999,2017-03-28 06:15:25,11249,75
4399,380.99,28.0,59.0,53,23,22,24,9.69112,2017-03-28 06:15:35,11249,75
4400,380.99,28.0,59.0,55,24,22,25,8.63455,2017-03-28 06:15:45,11249,75
4401,380.99,28.0,59.0,57,25,24,26,10.73472,2017-03-28 06:15:55,11249,75
4402,380.99,28.0,59.0,60,26,25,27,11.25652,2017-03-28 06:16:05,11249,75
4403,382.31,28.0,59.0,62,27,26,28,11.778319999999999,2017-03-28 06:16:15,11249,75
4404,380.99,28.0,59.0,65,29,27,29,11.97546,2017-03-28 06:16:25,11249,75
4405,380.99,28.0,59.0,68,30,28,31,11.76535,2017-03-28 06:16:35,11249,75
4406,380.99,28.0,59.0,71,31,29,32,12.28715,2017-03-28 06:16:45,11249,75
4407,380.99,28.0,59.0,74,33,31,34,13.33075,2017-03-28 06:16:55,11249,75
4408,382.31,28.0,59.0,77,34,32,35,13.85255,2017-03-28 06:17:05,11249,75
4409,382.31,28.0,59.0,81,35,33,36,14.37435,2017-03-28 06:17:15,11249,75
4410,382.31,28.0,59.0,84,37,35,38,15.41795,2017-03-28 06:17:25,11249,75
4411,382.31,28.0,59.0,87,38,36,39,15.93975,2017-03-28 06:17:35,11249,75
4412,380.99,28.0,59.0,91,40,38,41,16.98335,2017-03-28 06:17:45,11249,75
4413,382.31,28.0,59.0,95,42,39,43,16.44858,2017-03-28 06:17:55,11249,75
4414,380.99,28.0,59.0,99,43,41,44,18.54875,2017-03-28 06:18:06,11249,75
4415,382.31,28.0,59.0,103,45,42,46,18.01398,2017-03-28 06:18:16,11249,75
4416,382.31,28.0,59.0,107,47,44,48,19.057579999999998,2017-03-28 06:18:26,11249,75
4417,382.31,28.0,59.0,111,49,46,50,20.10118,2017-03-28 06:18:36,11249,75
4418,380.99,28.0,59.0,116,51,48,52,21.144779999999997,2017-03-28 06:18:46,11249,75
4419,382.31,28.0,59.0,120,53,50,54,22.18838,2017-03-28 06:18:56,11249,75
4420,379.68,28.0,59.0,126,55,52,56,23.23198,2017-03-28 06:19:06,11249,75
4421,382.31,28.0,59.0,131,57,54,59,23.543670000000002,2017-03-28 06:19:16,11249,75
4422,382.31,28.0,59.0,136,59,56,61,24.58727,2017-03-28 06:19:26,11249,75
4423,382.31,28.0,59.0,141,61,58,63,25.63087,2017-03-28 06:19:36,11249,75
4424,380.99,28.0,59.0,146,63,60,66,25.94256,2017-03-28 06:19:46,11249,75
4425,382.31,28.0,59.0,152,66,62,68,26.6615,2017-03-28 06:19:56,11249,75
4426,383.63,28.0,59.0,157,68,64,70,27.7051,2017-03-28 06:20:06,11249,75
4427,382.31,28.0,59.0,163,70,67,72,30.327070000000003,2017-03-28 06:20:16,11249,75
4428,380.99,28.0,59.0,168,72,69,75,30.638759999999998,2017-03-28 06:20:26,11249,75
4429,382.31,28.0,59.0,174,74,71,77,31.68236,2017-03-28 06:20:36,11249,75
4430,383.63,28.0,59.0,180,76,73,80,31.99405,2017-03-28 06:20:46,11249,75
4431,380.99,28.0,59.0,186,79,76,82,34.29136,2017-03-28 06:20:56,11249,75
4432,382.31,28.0,59.0,192,81,78,85,34.60305,2017-03-28 06:21:06,11249,75
4433,380.99,28.0,59.0,199,84,81,87,36.90036,2017-03-28 06:21:16,11249,75
4434,380.99,28.0,59.0,206,86,83,90,37.21205,2017-03-28 06:21:26,11249,75
4435,382.31,28.0,59.0,213,89,86,93,38.77745,2017-03-28 06:21:36,11249,75
4436,380.99,28.0,59.0,221,92,89,96,40.34285,2017-03-28 06:21:46,11249,75
4437,382.31,28.0,59.0,228,95,92,100,41.17634,2017-03-28 06:21:56,11249,75
4438,380.99,28.0,59.0,237,97,95,103,43.0664,2017-03-28 06:22:06,11249,75
4439,380.99,28.0,59.0,245,100,98,106,44.6318,2017-03-28 06:22:16,11249,75
4440,380.99,28.0,59.0,254,104,102,110,46.718999999999994,2017-03-28 06:22:26,11249,75
4441,380.99,28.0,59.0,263,107,105,114,47.55249,2017-03-28 06:22:36,11249,75
4442,383.63,28.0,59.0,272,110,109,118,49.96435,2017-03-28 06:22:46,11249,75
4443,382.31,28.0,59.0,282,114,113,122,52.05155,2017-03-28 06:22:56,11249,75
4444,380.99,28.0,59.0,293,118,117,126,54.13875,2017-03-28 06:23:07,11249,75
