airquality, clear, red, green, blue, illuminance, timestamp
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:16:39.045024+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:16:49.066262+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:16:59.087929+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:17:09.109032+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:17:19.129065+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:17:29.146114+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:17:39.162495+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:17:49.183033+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:17:59.204374+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:18:09.225731+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:18:19.240778+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:18:29.252487+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:18:39.273740+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:18:49.295285+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:18:59.317087+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:19:09.338248+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:19:19.359418+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:19:29.380583+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:19:39.401777+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:19:49.417964+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:19:59.439018+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:20:09.461263+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:20:19.483158+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:20:29.502518+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:20:39.523728+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:20:49.536645+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:20:59.557789+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:21:09.578911+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:21:19.593466+05:30
